"","id_law","alt_party","poverty","case_id","state","therm_dem","therm_rep","V161361x...Pre.Income","V161361x...Pre.Income..group.","V162309x...Income","age","intent_vote","intent_vote_reg","age_grp","live_comm","race_new","income"
"3035",1,"1","0",3443,"NY",65,60,"28: 250+","4: > 75k","-1: Missing","-1: Missing",1,3,3,29,"1",17
"3036",1,"1","0",3446,"CA",30,60,"20","4: > 75k","-1: Missing","-1: Missing",1,3,4,2,"1",25
"3037",1,"1","0",3454,"MA",70,0,"22: 90-99","4: > 75k","-1: Missing","-1: Missing",1,3,10,8,"1",27
"3038",1,"1","0",3471,"NJ",80,16,"28: 250+","4: > 75k","-1: Missing","-1: Missing",0,3,10,27,"1",19
"3039",1,"1","0",3516,"MD",16,72,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",0,1,9,15,"1",24
"3040",1,"1","0",3558,"NY",0,85,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",0,1,10,11,"3",28
"3041",1,"1","0",3569,"CA",15,60,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",0,1,13,4,"1",26
"3042",1,"1","0",3570,"PA",40,30,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,3,7,"6",5
"3043",1,"1","0",3571,"NY",0,60,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,9,40,"1",26
"3044",1,"1","0",3577,"PA",0,70,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,2,1,"1",3
"3045",1,"1","0",3587,"MD",1,61,"20","4: > 75k","-1: Missing","-1: Missing",1,3,8,12,"1",3
"3046",1,"1","0",3622,"NJ",1,62,"28: 250+","4: > 75k","-1: Missing","-1: Missing",0,1,7,40,"1",5
"3047",1,"1","0",3623,"CO",39,46,"25","4: > 75k","-1: Missing","-1: Missing",1,3,8,40,"1",14
"3048",1,"1","0",3626,"CO",0,90,"24: 110-124","4: > 75k","-1: Missing","-1: Missing",1,3,10,15,"1",11
"3049",1,"1","0",3627,"NY",1,17,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,8,1,"1",7
"3050",1,"1","0",3638,"IA",0,85,"20","4: > 75k","-6: Missing","-1: Missing",0,2,1,15,"1",3
"3051",1,"1","0",3663,"CA",30,15,"20","4: > 75k","-1: Missing","-1: Missing",1,3,13,13,"1",14
"3052",1,"1","0",3678,"CA",41,99,"24: 110-124","4: > 75k","-1: Missing","-1: Missing",1,3,11,17,"1",27
"3053",1,"1","0",3680,"NJ",31,78,"28: 250+","4: > 75k","-1: Missing","-1: Missing",1,3,9,18,"1",25
"3054",1,"1","0",3688,"CA",75,0,"25","4: > 75k","-1: Missing","-1: Missing",1,3,7,11,"1",23
"3055",1,"1","0",3738,"CA",60,0,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,1,7,"3",23
"3056",1,"1","0",3752,"CA",50,50,"23: 100-109","4: > 75k","-6: Missing","-1: Missing",1,3,11,11,"1",17
"3057",1,"1","0",3757,"CA",2,71,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,7,3,"1",24
"3058",1,"1","0",3768,"CA",1,61,"25","4: > 75k","-1: Missing","-1: Missing",1,3,9,1,"6",14
"3059",1,"1","0",3774,"CT",40,30,"22: 90-99","4: > 75k","-6: Missing","-1: Missing",1,3,12,-9,"1",17
"3060",1,"1","0",3784,"PA",0,90,"24: 110-124","4: > 75k","-1: Missing","-1: Missing",1,3,10,32,"5",24
"3061",1,"1","0",3801,"NY",0,85,"22: 90-99","4: > 75k","-1: Missing","-1: Missing",1,3,12,40,"1",24
"3062",1,"1","0",3809,"NY",15,60,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,4,10,"1",23
"3063",1,"1","0",3825,"CA",0,0,"21: 80-89","4: > 75k","-6: Missing","-1: Missing",1,3,11,19,"5",4
"3064",1,"1","0",3833,"MD",60,17,"20","4: > 75k","-1: Missing","-1: Missing",1,3,10,18,"2",26
"3065",1,"1","0",3849,"CA",50,0,"24: 110-124","4: > 75k","-6: Missing","-1: Missing",1,3,10,40,"1",17
"3066",1,"1","0",3854,"NY",33,1,"28: 250+","4: > 75k","-1: Missing","-1: Missing",1,2,10,40,"1",13
"3067",1,"1","0",3856,"CA",70,0,"25","4: > 75k","-1: Missing","-1: Missing",1,3,8,40,"1",25
"3068",1,"1","0",3863,"PA",15,60,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,10,36,"1",17
"3069",1,"1","0",3872,"NJ",30,60,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,-2,24,"5",-9
"3070",1,"1","0",3882,"NV",0,71,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,5,5,"2",15
"3071",1,"1","0",3894,"NY",30,85,"22: 90-99","4: > 75k","-6: Missing","-1: Missing",1,2,7,10,"2",2
"3072",1,"1","0",3897,"CA",27,0,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,4,12,1,"5",21
"3073",1,"1","0",3901,"CA",0,95,"25","4: > 75k","-1: Missing","-1: Missing",1,3,2,4,"1",27
"3074",1,"1","0",3904,"PA",2,82,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,8,40,"1",22
"3075",1,"1","0",3917,"OR",1,85,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",0,3,7,1,"1",25
"3076",1,"1","0",3941,"CA",85,30,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,13,34,"1",23
"3077",1,"1","0",3951,"ME",0,85,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,12,28,"1",21
"3078",1,"1","0",3971,"CO",50,2,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,11,35,"1",14
"3079",1,"1","0",3991,"NJ",40,0,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",0,3,5,3,"1",3
"3080",1,"1","0",3998,"NY",2,100,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,9,22,"2",27
"3081",1,"1","0",4002,"PA",0,70,"20","4: > 75k","-1: Missing","-1: Missing",1,3,8,40,"1",25
"3082",1,"1","0",4009,"CA",85,5,"28: 250+","4: > 75k","-1: Missing","-1: Missing",1,3,3,3,"1",19
"3083",1,"1","0",4011,"CA",2,85,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,12,12,"5",13
"3084",1,"1","0",4029,"CO",5,65,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,3,6,"1",23
"3085",1,"1","0",4037,"CA",0,30,"25","4: > 75k","-1: Missing","-1: Missing",1,3,5,2,"1",24
"3086",1,"1","0",4050,"MD",0,70,"24: 110-124","4: > 75k","-1: Missing","-1: Missing",1,3,13,10,"2",5
"3087",1,"1","0",4065,"NJ",15,40,"22: 90-99","4: > 75k","-6: Missing","-1: Missing",0,1,4,16,"3",23
"3088",1,"1","0",4073,"OR",70,0,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,13,12,"3",28
"3089",1,"1","0",4076,"NY",0,40,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",0,3,13,40,"1",23
"3090",1,"1","0",4078,"CT",40,70,"25","4: > 75k","-6: Missing","-1: Missing",1,3,13,40,"1",13
"3091",1,"1","0",4097,"MD",60,30,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,6,40,"2",8
"3092",1,"1","0",4123,"NJ",61,0,"28: 250+","4: > 75k","-1: Missing","-1: Missing",1,3,11,13,"1",21
"3093",1,"1","0",4165,"IA",40,15,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,11,30,"1",14
"3094",1,"1","0",4225,"MD",0,100,"22: 90-99","4: > 75k","-1: Missing","-1: Missing",1,3,3,4,"5",8
"3095",1,"1","0",4227,"NJ",85,1,"28: 250+","4: > 75k","-1: Missing","-1: Missing",0,1,7,40,"2",5
"3096",1,"1","0",4241,"PA",1,85,"20","4: > 75k","-1: Missing","-1: Missing",1,3,3,27,"5",26
"3097",1,"1","0",4263,"IA",1,30,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,8,30,"1",23
"3098",1,"1","0",4273,"NY",0,100,"25","4: > 75k","-1: Missing","-1: Missing",1,3,5,4,"1",3
"3099",1,"1","0",4277,"CA",60,0,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,13,40,"1",5
"3100",1,"1","0",4283,"IA",15,60,"25","4: > 75k","-1: Missing","-1: Missing",0,1,5,35,"3",26
"3101",1,"1","0",4284,"OR",92,3,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,5,2,"3",5
"3102",1,"1","0",4294,"CA",90,0,"25","4: > 75k","-1: Missing","-1: Missing",1,3,3,13,"2",8
"3103",1,"1","0",4311,"CA",0,85,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,2,22,"1",23
"3104",1,"1","0",4324,"NJ",70,0,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,5,34,"1",25
"3105",1,"1","0",4338,"CA",60,0,"22: 90-99","4: > 75k","-1: Missing","-1: Missing",1,3,9,14,"1",23
"3106",1,"1","0",4361,"MA",100,30,"28: 250+","4: > 75k","-1: Missing","-1: Missing",1,3,10,27,"1",19
"3107",1,"1","0",4376,"IA",0,60,"25","4: > 75k","-1: Missing","-1: Missing",1,3,12,19,"6",3
"3108",1,"1","0",4422,"NY",85,30,"20","4: > 75k","-1: Missing","-1: Missing",1,3,2,18,"1",7
"3109",1,"1","0",4428,"CA",31,73,"27: 175-249","4: > 75k","-6: Missing","-1: Missing",1,3,4,4,"1",14
"3110",1,"1","0",4433,"CA",15,41,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,9,31,"1",1
"3111",1,"1","0",4434,"CA",50,5,"27: 175-249","4: > 75k","-6: Missing","-1: Missing",1,3,4,3,"5",12
"3112",1,"1","0",4439,"NJ",16,85,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,9,10,"2",9
"3113",1,"1","0",4447,"CO",70,0,"22: 90-99","4: > 75k","-1: Missing","-1: Missing",1,3,1,19,"3",1
"3114",1,"1","0",4455,"CA",0,85,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",0,1,3,2,"5",14
"3115",1,"1","0",4490,"NY",82,15,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,12,40,"1",21
"3116",1,"1","0",4521,"CA",30,0,"25","4: > 75k","-1: Missing","-1: Missing",1,3,10,40,"1",24
"3117",1,"1","0",4547,"MA",60,0,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,7,40,"1",25
"3118",1,"1","0",4549,"MD",60,45,"24: 110-124","4: > 75k","-1: Missing","-1: Missing",1,3,3,27,"5",11
"3119",1,"1","0",4583,"ME",3,2,"20","4: > 75k","-1: Missing","-1: Missing",1,3,3,20,"6",28
"3120",1,"1","0",4590,"IA",8,86,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,13,17,"1",16
"3121",1,"1","0",4593,"CA",0,100,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,10,1,"1",21
"3123",1,"1","0",4647,"CA",0,86,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,12,40,"1",10
"3124",1,"1","0",4660,"OR",50,0,"22: 90-99","4: > 75k","-1: Missing","-1: Missing",1,3,10,14,"5",14
"3125",1,"1","0",4678,"CA",60,0,"24: 110-124","4: > 75k","-1: Missing","-1: Missing",1,3,7,10,"1",14
"3126",1,"1","0",4693,"CT",30,60,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,13,40,"1",18
"3127",1,"1","0",4762,"CA",0,85,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",0,3,2,1,"2",5
"3128",1,"1","0",4767,"CA",40,40,"22: 90-99","4: > 75k","-1: Missing","-1: Missing",1,3,6,1,"5",16
"3129",1,"1","0",4769,"CO",0,70,"27: 175-249","4: > 75k","-6: Missing","-1: Missing",1,3,12,40,"1",12
"3130",1,"1","0",4840,"CO",0,30,"24: 110-124","4: > 75k","-1: Missing","-1: Missing",1,3,11,30,"1",9
"3131",1,"1","0",4857,"PA",0,100,"25","4: > 75k","-1: Missing","-1: Missing",1,3,9,2,"1",27
"3132",1,"1","0",4906,"DE",85,0,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,11,26,"6",-9
"3133",1,"1","0",4922,"MA",80,0,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,4,9,25,"1",27
"3134",1,"1","0",4931,"CA",0,85,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,13,5,"1",7
"3135",1,"1","0",4954,"IA",30,0,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,4,2,"1",15
"3136",1,"1","0",4966,"MA",40,40,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,4,7,"1",22
"3137",1,"1","0",4980,"CA",0,84,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,8,19,"1",15
"3138",1,"1","0",4981,"NY",30,81,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",0,1,3,1,"4",6
"3139",1,"1","0",4988,"OR",15,70,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,10,1,"1",16
"3140",1,"1","0",5004,"CA",70,0,"20","4: > 75k","-6: Missing","-1: Missing",1,3,-2,1,"1",11
"3141",1,"1","0",5009,"PA",0,100,"25","4: > 75k","-1: Missing","-1: Missing",1,3,5,7,"2",17
"3142",1,"1","0",5011,"CA",60,0,"21: 80-89","4: > 75k","-6: Missing","-1: Missing",0,3,1,18,"1",8
"3143",1,"1","0",5047,"PA",0,0,"28: 250+","4: > 75k","-1: Missing","-1: Missing",1,3,12,38,"2",19
"3144",1,"1","0",5071,"PA",0,70,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",0,1,2,4,"1",6
"3145",1,"1","0",94,"AZ",90,0,"24: 110-124","4: > 75k","-1: Missing","3: 51-64",1,3,6,8,"1",10
"3146",1,"1","0",471,"AZ",60,15,"21: 80-89","4: > 75k","-6: Missing","2: 35-50",0,3,5,25,"1",14
"3147",1,"1","0",821,"AZ",70,0,"28: 250+","4: > 75k","-1: Missing","2: 35-50",1,3,13,30,"1",7
"3148",1,"1","0",1139,"AZ",100,0,"21: 80-89","4: > 75k","-1: Missing","2: 35-50",1,2,4,20,"1",2
"3149",1,"1","0",2018,"WV",90,0,"25","4: > 75k","-1: Missing","-1: Missing",1,3,8,1,"3",3
"3150",1,"1","0",2030,"AZ",0,15,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,9,3,"2",12
"3151",1,"1","0",2136,"AZ",81,16,"25","4: > 75k","-1: Missing","-1: Missing",1,3,12,23,"1",27
"3152",1,"1","0",2188,"NE",1,60,"22: 90-99","4: > 75k","-1: Missing","-1: Missing",1,3,12,30,"1",28
"3153",1,"1","0",2210,"AZ",40,0,"24: 110-124","4: > 75k","-1: Missing","-1: Missing",1,2,5,2,"1",28
"3154",1,"1","0",2408,"WV",15,40,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",0,3,13,17,"1",11
"3155",1,"1","0",2596,"WV",85,0,"23: 100-109","4: > 75k","-6: Missing","-1: Missing",1,3,11,10,"2",17
"3156",1,"1","0",2635,"UT",11,47,"22: 90-99","4: > 75k","-1: Missing","-1: Missing",1,3,13,4,"1",7
"3157",1,"1","0",3057,"KY",75,75,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,12,16,"1",15
"3158",1,"1","0",3087,"AZ",100,0,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,3,2,"1",21
"3159",1,"1","0",3134,"KY",45,50,"25","4: > 75k","-7: Missing","-1: Missing",1,3,5,10,"1",21
"3160",1,"1","0",3152,"AZ",30,70,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,3,2,"1",14
"3161",1,"1","0",3188,"AZ",60,0,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,6,40,"1",12
"3162",1,"1","0",3394,"KY",70,15,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,13,21,"2",2
"3163",1,"1","0",3398,"AZ",60,61,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,-2,25,"1",-9
"3164",1,"1","0",3553,"UT",15,1,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,9,20,"1",14
"3165",1,"1","0",3696,"UT",40,40,"25","4: > 75k","-1: Missing","-1: Missing",1,3,10,40,"1",23
"3166",1,"1","0",3783,"AK",0,70,"28: 250+","4: > 75k","-6: Missing","-1: Missing",0,1,6,8,"1",12
"3167",1,"1","0",3786,"AZ",73,2,"25","4: > 75k","-1: Missing","-1: Missing",1,3,11,7,"1",-9
"3168",1,"1","0",4110,"NE",0,85,"22: 90-99","4: > 75k","-1: Missing","-1: Missing",1,3,11,15,"1",27
"3169",1,"1","0",4220,"UT",100,0,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,13,40,"1",15
"3170",1,"1","0",4286,"KY",0,60,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,7,1,"1",20
"3171",1,"1","0",4569,"KY",70,0,"20","4: > 75k","-1: Missing","-1: Missing",1,3,4,2,"1",26
"3172",1,"1","0",4701,"KY",0,60,"20","4: > 75k","-1: Missing","-1: Missing",1,3,6,1,"5",14
"3173",1,"1","0",4844,"UT",60,30,"20","4: > 75k","-1: Missing","-1: Missing",1,3,9,3,"1",-9
"3765",3,"0","0",152,"FL",85,0,"26: 150-174","4: > 75k","-1: Missing","3: 51-64",1,3,10,26,"1",1
"3766",3,"0","0",319,"FL",50,0,"22: 90-99","4: > 75k","-1: Missing","3: 51-64",1,3,11,33,"1",1
"3767",3,"0","0",350,"NH",70,0,"28: 250+","4: > 75k","-1: Missing","3: 51-64",1,3,5,32,"1",24
"3768",3,"0","0",466,"NH",15,60,"20","4: > 75k","-6: Missing","3: 51-64",1,3,9,1,"1",26
"3769",3,"0","0",686,"NH",70,0,"27: 175-249","4: > 75k","-1: Missing","3: 51-64",1,3,13,14,"1",13
"3770",3,"0","0",742,"NH",85,0,"26: 150-174","4: > 75k","-1: Missing","3: 51-64",1,3,7,20,"1",23
"3771",3,"0","0",1117,"NH",100,0,"24: 110-124","4: > 75k","-6: Missing","3: 51-64",1,3,-2,19,"6",-9
"3772",3,"0","0",2487,"FL",70,0,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,10,6,"2",2
"3773",3,"0","0",2624,"FL",100,0,"20","4: > 75k","-1: Missing","-1: Missing",1,4,11,-9,"1",21
"3774",3,"0","0",2798,"FL",30,60,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,6,10,"1",-9
"3775",3,"0","0",2836,"FL",80,0,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,7,40,"5",5
"3776",3,"0","0",3537,"FL",98,5,"22: 90-99","4: > 75k","-1: Missing","-1: Missing",0,3,7,2,"1",25
"3777",3,"0","0",3595,"FL",100,0,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",0,3,11,40,"1",14
"3778",3,"0","0",4032,"FL",70,1,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,12,40,"1",15
"3779",3,"0","0",4053,"FL",100,0,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,2,9,25,"1",13
"3780",3,"0","0",4749,"FL",30,15,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",0,1,3,1,"6",15
"3781",3,"0","0",355,"AR",30,70,"24: 110-124","4: > 75k","-1: Missing","4: 65+",1,3,7,30,"1",1
"3782",3,"0","0",521,"ID",15,70,"26: 150-174","4: > 75k","-1: Missing","2: 35-50",1,3,11,15,"1",20
"3783",3,"0","0",660,"ID",40,40,"23: 100-109","4: > 75k","-1: Missing","2: 35-50",1,3,6,13,"2",3
"3784",3,"0","0",817,"ID",15,100,"24: 110-124","4: > 75k","-1: Missing","3: 51-64",1,3,11,10,"2",3
"3785",3,"0","0",1115,"ID",0,85,"25","4: > 75k","-1: Missing","3: 51-64",1,3,8,19,"1",19
"3786",3,"0","0",1138,"LA",0,70,"25","4: > 75k","-6: Missing","3: 51-64",1,3,8,25,"1",23
"3787",3,"0","0",2117,"ID",20,60,"24: 110-124","4: > 75k","-1: Missing","-1: Missing",1,3,8,30,"2",1
"3788",3,"0","0",2276,"ID",4,73,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,9,15,"1",14
"3789",3,"0","0",2479,"LA",0,85,"24: 110-124","4: > 75k","-1: Missing","-1: Missing",1,3,12,2,"1",23
"3790",3,"0","0",2985,"ID",4,60,"28: 250+","4: > 75k","-1: Missing","-1: Missing",1,3,7,40,"2",6
"3792",3,"0","0",3257,"LA",1,55,"25","4: > 75k","-1: Missing","-1: Missing",1,3,4,1,"1",18
"3793",3,"0","0",3748,"AR",0,70,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,12,40,"1",12
"3794",3,"0","0",3794,"LA",5,86,"24: 110-124","4: > 75k","-7: Missing","-1: Missing",1,3,10,32,"1",25
"3795",3,"0","0",3874,"LA",0,70,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,9,3,"1",15
"3796",3,"0","0",4040,"ID",60,14,"21: 80-89","4: > 75k","-6: Missing","-1: Missing",0,3,4,33,"1",15
"3797",3,"0","0",4051,"LA",31,1,"28: 250+","4: > 75k","-1: Missing","-1: Missing",1,2,2,1,"1",9
"3798",3,"0","0",4622,"AR",15,70,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,2,3,-9,"5",13
"3799",2,"0","0",2712,"RI",70,0,"27: 175-249","4: > 75k","-1: Missing","-1: Missing",1,3,4,31,"1",19
"3800",2,"0","0",32,"KS",0,85,"24: 110-124","4: > 75k","-6: Missing","3: 51-64",1,3,6,9,"1",22
"3801",2,"0","0",38,"KS",0,85,"21: 80-89","4: > 75k","-1: Missing","3: 51-64",0,1,1,5,"1",2
"3802",2,"0","0",153,"KS",30,15,"22: 90-99","4: > 75k","-1: Missing","3: 51-64",1,3,10,40,"1",21
"3803",2,"0","0",208,"OK",60,0,"26: 150-174","4: > 75k","-1: Missing","3: 51-64",1,3,10,37,"5",12
"3804",2,"0","0",214,"KS",0,0,"25","4: > 75k","-1: Missing","4: 65+",0,1,5,25,"5",13
"3805",2,"0","0",235,"IN",0,70,"24: 110-124","4: > 75k","-1: Missing","4: 65+",1,3,10,27,"1",22
"3806",2,"0","0",265,"KS",30,50,"28: 250+","4: > 75k","-1: Missing","4: 65+",1,3,9,32,"1",22
"3807",2,"0","0",317,"KS",60,15,"22: 90-99","4: > 75k","-1: Missing","3: 51-64",0,3,5,22,"1",1
"3808",2,"0","0",371,"NC",15,70,"27: 175-249","4: > 75k","-1: Missing","3: 51-64",1,3,6,10,"1",19
"3809",2,"0","0",453,"KS",0,70,"23: 100-109","4: > 75k","-1: Missing","3: 51-64",1,2,6,8,"1",26
"3810",2,"0","0",478,"NC",0,60,"22: 90-99","4: > 75k","-1: Missing","4: 65+",1,3,10,14,"1",19
"3811",2,"0","0",551,"KS",0,70,"22: 90-99","4: > 75k","-1: Missing","3: 51-64",1,3,9,22,"3",24
"3812",2,"0","0",557,"NC",0,70,"22: 90-99","4: > 75k","-1: Missing","3: 51-64",1,3,4,6,"1",26
"3813",2,"0","0",629,"OK",15,60,"22: 90-99","4: > 75k","-1: Missing","3: 51-64",1,3,1,14,"1",26
"3814",2,"0","0",720,"KS",0,70,"28: 250+","4: > 75k","-1: Missing","3: 51-64",1,4,7,20,"1",15
"3815",2,"0","0",729,"OK",40,60,"23: 100-109","4: > 75k","-1: Missing","3: 51-64",1,3,5,17,"1",24
"3816",2,"0","0",755,"KS",0,70,"28: 250+","4: > 75k","-1: Missing","3: 51-64",1,3,3,3,"6",21
"3817",2,"0","0",1031,"KS",30,40,"22: 90-99","4: > 75k","-1: Missing","3: 51-64",1,3,9,1,"1",7
"3818",2,"0","0",1081,"KS",15,85,"21: 80-89","4: > 75k","-1: Missing","3: 51-64",1,3,9,4,"1",6
"3819",2,"0","0",2027,"NC",15,70,"25","4: > 75k","-1: Missing","-1: Missing",1,3,5,18,"5",1
"3820",2,"0","0",2570,"OK",16,15,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,5,11,"1",12
"3821",2,"0","0",2832,"NC",0,70,"22: 90-99","4: > 75k","-1: Missing","-1: Missing",1,3,4,1,"2",1
"3822",2,"0","0",2857,"SD",15,75,"25","4: > 75k","-1: Missing","-1: Missing",1,3,7,14,"3",19
"3823",2,"0","0",3353,"NC",85,0,"26: 150-174","4: > 75k","-1: Missing","-1: Missing",1,3,1,20,"1",28
"3824",2,"0","0",3428,"KS",0,60,"24: 110-124","4: > 75k","-1: Missing","-1: Missing",1,3,13,1,"1",13
"3825",2,"0","0",3600,"NC",40,40,"28: 250+","4: > 75k","-1: Missing","-1: Missing",1,3,7,21,"1",28
"3826",2,"0","0",3839,"NC",17,90,"20","4: > 75k","-1: Missing","-1: Missing",1,3,9,12,"5",23
"3827",2,"0","0",4045,"SC",51,61,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,12,22,"1",26
"3828",2,"0","0",4246,"OK",50,85,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,5,1,"1",22
"3829",2,"0","0",4288,"NC",15,70,"24: 110-124","4: > 75k","-1: Missing","-1: Missing",1,3,2,21,"1",24
"3830",2,"0","0",4296,"OK",0,60,"24: 110-124","4: > 75k","-6: Missing","-1: Missing",1,3,6,30,"1",12
"3831",2,"0","0",4329,"KS",0,85,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,11,40,"1",16
"3832",2,"0","0",4457,"NC",30,70,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",1,3,2,1,"2",1
"3833",2,"0","0",4502,"SD",0,60,"28: 250+","4: > 75k","-1: Missing","-1: Missing",1,3,3,27,"2",8
"3834",2,"0","0",4606,"KS",0,70,"23: 100-109","4: > 75k","-1: Missing","-1: Missing",0,1,3,5,"5",14
"3835",2,"0","0",4798,"NC",3,73,"25","4: > 75k","-1: Missing","-1: Missing",1,3,9,40,"1",23
"3836",2,"0","0",4862,"NC",31,3,"21: 80-89","4: > 75k","-1: Missing","-1: Missing",1,3,8,6,"1",28
"3837",2,"0","0",4965,"NC",3,71,"20","4: > 75k","-6: Missing","-1: Missing",1,4,11,40,"1",20
"3838",2,"0","0",4992,"OK",0,80,"24: 110-124","4: > 75k","-6: Missing","-1: Missing",1,3,8,3,"2",20
"3839",1,"0","0",19,"NY",85,0,"26: 150-174","4: > 75k","-1: Missing","3: 51-64",1,3,5,1,"2",15
"3840",1,"0","0",67,"MA",85,0,"27: 175-249","4: > 75k","-1: Missing","3: 51-64",1,3,5,5,"1",22
"3841",1,"0","0",73,"MD",85,0,"20","4: > 75k","-1: Missing","2: 35-50",1,3,11,40,"1",1
"3842",1,"0","0",102,"PA",85,0,"24: 110-124","4: > 75k","-1: Missing","4: 65+",1,3,13,20,"1",2
"3843",1,"0","0",161,"CT",85,15,"20","4: > 75k","-1: Missing","4: 65+",0,1,4,8,"2",2
"3844",1,"0","0",169,"CA",60,15,"21: 80-89","4: > 75k","-1: Missing","3: 51-64",1,3,2,1,"1",13
"3845",1,"0","0",175,"NY",70,0,"28: 250+","4: > 75k","-1: Missing","3: 51-64",1,3,11,40,"3",21
"3846",1,"0","0",253,"NM",70,40,"21: 80-89","4: > 75k","-1: Missing","3: 51-64",1,3,7,13,"1",24
"3847",1,"0","0",359,"CA",60,0,"27: 175-249","4: > 75k","-1: Missing","2: 35-50",1,3,-2,40,"1",-9
"3848",1,"0","0",364,"MD",70,0,"23: 100-109","4: > 75k","-1: Missing","3: 51-64",1,3,13,25,"1",15
